Name,10th_marks,12th_marks,Stream,Skills,Interests,Personality,Recommended_Career
Sneha_6100,84,71,Arts,"Cybersecurity, Networking, Python",Tech,ISTJ,AI Engineer
Arun_6101,60,71,Science,"Data Analysis, Python, AI",Tech,INTP,Data Analyst
Arun_6102,89,84,Commerce,"Marketing, Excel, Management",Business,INFP,Accountant
Rahul_6103,61,84,Arts,"Sales, Financial Analysis, Management",Business,ENFP,Business Analyst
Karan_6104,62,96,Arts,"Python, Deep Learning, AI",Tech,INTJ,Data Analyst
Rahul_6105,63,61,Commerce,"Writing, Film Making, Creativity",Art,INTJ,Graphic Designer
Arun_6106,98,66,Arts,"Communication, Writing, Graphic Design",Art,ESTJ,Graphic Designer
Karan_6107,89,100,Arts,"Adobe Suite, Graphic Design, Film Making",Art,ESTJ,Content Writer
Neha_6108,91,86,Science,"Python, Deep Learning, Networking",Tech,ISFP,Data Analyst
Ravi_6109,80,75,Science,"AI, Statistics, Data Analysis",Tech,INTJ,Data Analyst
Karan_6110,97,94,Commerce,"ML, Deep Learning, Data Analysis",Tech,ENFP,Data Scientist
John_6111,80,72,Science,"Statistics, Data Analysis, Python",Tech,INTJ,AI Engineer
Karan_6112,84,90,Commerce,"Creativity, Adobe Suite, Communication",Art,INTP,Content Writer
Aditi_6113,70,91,Arts,"Graphic Design, Adobe Suite, Creativity",Art,INFJ,Graphic Designer
Rahul_6114,76,79,Arts,"Excel, Financial Analysis, Analytics",Business,ENTJ,Business Analyst
Priya_6115,84,68,Commerce,"Marketing, Excel, Accounting",Business,INFP,Accountant
Sneha_6116,89,64,Commerce,"Analytics, Accounting, Sales",Business,INTP,Marketing Manager
Rahul_6117,85,84,Science,"AI, Data Analysis, Python",Tech,INTP,Cybersecurity Analyst
Rahul_6118,93,88,Science,"Excel, Management, Sales",Business,ENTJ,Marketing Manager
Rahul_6119,65,69,Commerce,"AI, Data Analysis, Cybersecurity",Tech,INTP,Data Scientist
Maya_6120,87,98,Arts,"AI, Networking, Python",Tech,INFP,Cybersecurity Analyst
Aditi_6121,91,71,Arts,"Communication, Writing, Adobe Suite",Art,ISTJ,Graphic Designer
Karan_6122,78,63,Commerce,"Adobe Suite, Creativity, Graphic Design",Art,INTP,Film Director
Sneha_6123,98,85,Science,"Writing, Storytelling, Communication",Art,ENTJ,Film Director
Neha_6124,74,93,Commerce,"Networking, ML, Cybersecurity",Tech,INTJ,Data Analyst
Neha_6125,66,93,Commerce,"Data Analysis, Statistics, Python",Tech,INTP,Cybersecurity Analyst
John_6126,83,86,Arts,"Management, Analytics, Marketing",Business,INFP,Business Analyst
Aditi_6127,79,81,Commerce,"Python, Deep Learning, Networking",Tech,INFP,AI Engineer
Ravi_6128,89,84,Commerce,"Statistics, Networking, Cybersecurity",Tech,INTP,AI Engineer
Rahul_6129,79,73,Commerce,"Analytics, Marketing, Management",Business,INFJ,Marketing Manager
Neha_6130,63,71,Science,"Adobe Suite, Communication, Creativity",Art,ESTJ,Film Director
Arun_6131,88,64,Arts,"Sales, Analytics, Financial Analysis",Business,INFP,Business Analyst
Neha_6132,79,82,Arts,"Statistics, ML, Cybersecurity",Tech,INTP,Data Analyst
Rahul_6133,76,90,Science,"Communication, Storytelling, Adobe Suite",Art,INTP,Film Director
Aditi_6134,78,72,Arts,"Networking, Data Analysis, AI",Tech,INTP,AI Engineer
Maya_6135,66,86,Commerce,"Networking, Cybersecurity, Python",Tech,ESTJ,Data Analyst
Maya_6136,72,66,Science,"ML, Cybersecurity, Networking",Tech,INTP,Data Analyst
Priya_6137,86,83,Science,"Marketing, Analytics, Excel",Business,INTP,Business Analyst
Sneha_6138,68,69,Science,"Film Making, Writing, Communication",Art,ENFP,Content Writer
Aditi_6139,94,92,Arts,"Excel, Sales, Analytics",Business,ISFP,Marketing Manager
Sneha_6140,79,67,Science,"Accounting, Excel, Analytics",Business,INFP,Accountant
Aditi_6141,97,94,Science,"Statistics, ML, Python",Tech,ESTJ,AI Engineer
Sneha_6142,61,87,Commerce,"Management, Financial Analysis, Excel",Business,ENFP,Business Analyst
Karan_6143,86,74,Science,"Networking, Data Analysis, Statistics",Tech,INTJ,AI Engineer
Priya_6144,80,80,Commerce,"Marketing, Analytics, Excel",Business,ENFP,Marketing Manager
Aditi_6145,96,97,Arts,"AI, Deep Learning, Cybersecurity",Tech,ISFP,Data Scientist
Aditi_6146,94,84,Arts,"Financial Analysis, Marketing, Analytics",Business,INTJ,Business Analyst
Aditi_6147,85,93,Commerce,"Marketing, Management, Excel",Business,ENFP,Marketing Manager
Ravi_6148,99,60,Commerce,"Graphic Design, Storytelling, Creativity",Art,INTP,Film Director
Arun_6149,64,99,Commerce,"Storytelling, Graphic Design, Communication",Art,ESTJ,Film Director
Rahul_6150,83,86,Commerce,"ML, Networking, Deep Learning",Tech,ESTJ,Cybersecurity Analyst
Rahul_6151,89,96,Science,"Film Making, Graphic Design, Communication",Art,INTJ,Graphic Designer
Neha_6152,97,83,Commerce,"Film Making, Adobe Suite, Communication",Art,ISTJ,Film Director
Priya_6153,81,88,Commerce,"Python, AI, ML",Tech,ESTJ,AI Engineer
Sneha_6154,70,93,Commerce,"Adobe Suite, Film Making, Communication",Art,ISFP,Film Director
John_6155,64,93,Commerce,"Accounting, Financial Analysis, Analytics",Business,ISFP,Business Analyst
Karan_6156,60,66,Arts,"Excel, Accounting, Analytics",Business,INTP,Marketing Manager
Rahul_6157,74,92,Science,"Financial Analysis, Excel, Analytics",Business,INTP,Business Analyst
Priya_6158,87,84,Commerce,"Networking, Python, AI",Tech,ISTJ,AI Engineer
Ravi_6159,90,100,Arts,"Sales, Financial Analysis, Accounting",Business,INTP,Marketing Manager
Sneha_6160,67,78,Commerce,"Adobe Suite, Graphic Design, Creativity",Art,ENTJ,Content Writer
Arun_6161,85,82,Commerce,"AI, Networking, Python",Tech,ENFP,Data Scientist
Priya_6162,83,72,Arts,"Marketing, Accounting, Excel",Business,ENFP,Accountant
Maya_6163,69,80,Arts,"Cybersecurity, Data Analysis, AI",Tech,ISFP,Data Analyst
Arun_6164,83,73,Commerce,"Data Analysis, Statistics, Python",Tech,INTJ,Data Analyst
Aditi_6165,87,69,Arts,"Storytelling, Creativity, Film Making",Art,INFJ,Graphic Designer
Ravi_6166,81,95,Science,"Storytelling, Graphic Design, Creativity",Art,ENTJ,Graphic Designer
Aditi_6167,89,80,Science,"Writing, Film Making, Storytelling",Art,ENFP,Content Writer
Ravi_6168,74,76,Arts,"Management, Financial Analysis, Marketing",Business,ENTJ,Accountant
Neha_6169,73,81,Arts,"Management, Excel, Accounting",Business,ISFP,Marketing Manager
Arun_6170,64,73,Science,"Data Analysis, Deep Learning, AI",Tech,ISTJ,Cybersecurity Analyst
Arun_6171,89,83,Arts,"Deep Learning, AI, Statistics",Tech,ISTJ,AI Engineer
Neha_6172,90,74,Commerce,"Statistics, Cybersecurity, AI",Tech,INFJ,Cybersecurity Analyst
Rahul_6173,96,85,Science,"ML, Statistics, Data Analysis",Tech,INFJ,AI Engineer
Karan_6174,79,64,Science,"Cybersecurity, Data Analysis, Statistics",Tech,ENTJ,Cybersecurity Analyst
Ravi_6175,94,65,Science,"AI, Data Analysis, Cybersecurity",Tech,ESTJ,Cybersecurity Analyst
Arun_6176,75,81,Science,"Management, Marketing, Accounting",Business,ISTJ,Business Analyst
Priya_6177,86,92,Arts,"Graphic Design, Film Making, Adobe Suite",Art,INFP,Content Writer
Priya_6178,63,85,Arts,"Writing, Creativity, Adobe Suite",Art,INFJ,Content Writer
Aditi_6179,74,62,Science,"Accounting, Excel, Financial Analysis",Business,INFP,Accountant
Sneha_6180,96,96,Arts,"Financial Analysis, Management, Analytics",Business,INTP,Accountant
Sneha_6181,76,99,Arts,"Film Making, Storytelling, Writing",Art,INFP,Graphic Designer
Arun_6182,61,97,Science,"Statistics, Data Analysis, AI",Tech,ESTJ,Data Analyst
Aditi_6183,61,93,Arts,"Management, Marketing, Sales",Business,INTP,Marketing Manager
Karan_6184,69,61,Science,"Adobe Suite, Communication, Graphic Design",Art,INFP,Content Writer
Maya_6185,68,80,Science,"Marketing, Financial Analysis, Sales",Business,INFP,Business Analyst
Maya_6186,63,61,Commerce,"Excel, Sales, Management",Business,ISTJ,Marketing Manager
Rahul_6187,99,87,Science,"Cybersecurity, Statistics, Deep Learning",Tech,ENTJ,Data Scientist
Aditi_6188,85,78,Arts,"Graphic Design, Storytelling, Creativity",Art,INFJ,Graphic Designer
Maya_6189,93,76,Arts,"Deep Learning, Networking, Cybersecurity",Tech,ISTJ,Data Scientist
Rahul_6190,86,71,Arts,"Networking, Cybersecurity, Deep Learning",Tech,INFJ,Cybersecurity Analyst
Aditi_6191,78,60,Science,"Accounting, Marketing, Management",Business,INTP,Accountant
Maya_6192,89,76,Science,"Storytelling, Film Making, Graphic Design",Art,INFJ,Film Director
Rahul_6193,80,91,Commerce,"ML, Data Analysis, AI",Tech,INFP,Cybersecurity Analyst
Rahul_6194,100,62,Science,"Sales, Analytics, Management",Business,ENTJ,Marketing Manager
Neha_6195,60,83,Commerce,"Graphic Design, Storytelling, Communication",Art,INTP,Film Director
John_6196,95,72,Science,"Writing, Film Making, Communication",Art,ESTJ,Content Writer
Ravi_6197,81,92,Arts,"Film Making, Writing, Storytelling",Art,ESTJ,Film Director
Arun_6198,66,67,Science,"Python, ML, Networking",Tech,ISFP,AI Engineer
Arun_6199,92,62,Arts,"Management, Analytics, Accounting",Business,ENTJ,Business Analyst
Arun_6200,92,85,Arts,"Sales, Marketing, Management",Business,ISFP,Accountant
Sneha_6201,67,83,Arts,"Financial Analysis, Management, Marketing",Business,INFJ,Marketing Manager
Karan_6202,88,72,Commerce,"Film Making, Adobe Suite, Storytelling",Art,INFJ,Content Writer
Aditi_6203,66,89,Arts,"Management, Marketing, Sales",Business,INFJ,Marketing Manager
Aditi_6204,86,91,Science,"Data Analysis, Statistics, Deep Learning",Tech,ESTJ,Data Scientist
John_6205,86,88,Science,"Sales, Management, Analytics",Business,INFP,Accountant
Sneha_6206,93,61,Commerce,"Networking, Cybersecurity, Statistics",Tech,ESTJ,AI Engineer
Aditi_6207,91,66,Science,"Excel, Marketing, Management",Business,ISTJ,Business Analyst
Maya_6208,83,95,Science,"Marketing, Analytics, Sales",Business,INTP,Business Analyst
Neha_6209,77,71,Arts,"Graphic Design, Writing, Storytelling",Art,ENTJ,Graphic Designer
Arun_6210,66,77,Commerce,"ML, AI, Statistics",Tech,ISFP,AI Engineer
John_6211,98,67,Arts,"Adobe Suite, Film Making, Graphic Design",Art,ENTJ,Film Director
John_6212,100,68,Commerce,"Communication, Adobe Suite, Film Making",Art,ISFP,Film Director
John_6213,81,83,Commerce,"Adobe Suite, Communication, Graphic Design",Art,ISTJ,Film Director
Aditi_6214,87,68,Commerce,"Communication, Adobe Suite, Film Making",Art,ISTJ,Content Writer
Ravi_6215,84,100,Commerce,"Cybersecurity, ML, Networking",Tech,ENFP,AI Engineer
Neha_6216,88,88,Arts,"Communication, Graphic Design, Creativity",Art,INTJ,Graphic Designer
Rahul_6217,81,88,Commerce,"Python, ML, Networking",Tech,ISFP,AI Engineer
Karan_6218,98,85,Science,"ML, Data Analysis, Python",Tech,ISTJ,Data Analyst
Priya_6219,82,79,Arts,"Storytelling, Creativity, Adobe Suite",Art,ISTJ,Film Director
Aditi_6220,90,80,Commerce,"Data Analysis, Python, AI",Tech,ENTJ,Cybersecurity Analyst
Karan_6221,83,63,Commerce,"Adobe Suite, Graphic Design, Creativity",Art,ISFP,Content Writer
Neha_6222,63,88,Science,"Accounting, Marketing, Sales",Business,ENFP,Marketing Manager
Maya_6223,94,62,Science,"Accounting, Financial Analysis, Sales",Business,ENFP,Business Analyst
Karan_6224,67,96,Commerce,"Management, Sales, Analytics",Business,ESTJ,Business Analyst
Rahul_6225,71,89,Arts,"Management, Accounting, Marketing",Business,ENFP,Business Analyst
Neha_6226,79,64,Commerce,"Storytelling, Communication, Creativity",Art,ESTJ,Content Writer
Rahul_6227,74,92,Arts,"Data Analysis, Statistics, AI",Tech,ENTJ,Cybersecurity Analyst
Neha_6228,84,90,Commerce,"Analytics, Financial Analysis, Sales",Business,ENFP,Marketing Manager
Sneha_6229,73,88,Science,"Networking, Data Analysis, Python",Tech,ISFP,Data Analyst
Aditi_6230,79,82,Commerce,"Communication, Adobe Suite, Writing",Art,INFP,Content Writer
Ravi_6231,86,62,Commerce,"Storytelling, Adobe Suite, Film Making",Art,INFJ,Content Writer
Ravi_6232,87,70,Commerce,"Deep Learning, Cybersecurity, Statistics",Tech,ENTJ,AI Engineer
John_6233,86,76,Commerce,"Graphic Design, Creativity, Film Making",Art,ESTJ,Film Director
Aditi_6234,72,99,Science,"Networking, AI, ML",Tech,ESTJ,Data Analyst
Aditi_6235,75,97,Commerce,"Data Analysis, Statistics, Deep Learning",Tech,INFJ,Cybersecurity Analyst
Rahul_6236,66,88,Commerce,"Management, Financial Analysis, Sales",Business,INTP,Marketing Manager
Maya_6237,69,60,Arts,"Accounting, Marketing, Financial Analysis",Business,INTP,Accountant
Karan_6238,60,97,Arts,"AI, Python, Cybersecurity",Tech,ESTJ,Data Scientist
Rahul_6239,93,82,Science,"Python, Statistics, AI",Tech,INFJ,AI Engineer
Maya_6240,85,63,Commerce,"Creativity, Adobe Suite, Film Making",Art,ESTJ,Content Writer
Aditi_6241,97,69,Science,"Analytics, Sales, Financial Analysis",Business,ISFP,Accountant
Neha_6242,82,75,Science,"Deep Learning, Networking, Data Analysis",Tech,ENTJ,AI Engineer
Aditi_6243,95,73,Science,"Creativity, Adobe Suite, Storytelling",Art,ENFP,Film Director
Priya_6244,73,90,Science,"Graphic Design, Communication, Writing",Art,INFP,Graphic Designer
Maya_6245,100,91,Science,"Film Making, Graphic Design, Storytelling",Art,ISTJ,Graphic Designer
Neha_6246,61,61,Commerce,"ML, AI, Deep Learning",Tech,ISFP,Cybersecurity Analyst
Ravi_6247,71,82,Arts,"Film Making, Graphic Design, Creativity",Art,ISFP,Film Director
Rahul_6248,89,67,Commerce,"Adobe Suite, Storytelling, Communication",Art,ISFP,Graphic Designer
Neha_6249,63,80,Commerce,"Marketing, Excel, Analytics",Business,INTP,Accountant
Arun_6250,93,63,Science,"Communication, Adobe Suite, Graphic Design",Art,INFP,Graphic Designer
Arun_6251,65,72,Arts,"Accounting, Financial Analysis, Analytics",Business,INFJ,Business Analyst
Rahul_6252,90,70,Commerce,"Creativity, Communication, Adobe Suite",Art,ISFP,Film Director
Maya_6253,99,80,Science,"Sales, Financial Analysis, Accounting",Business,INTJ,Business Analyst
Sneha_6254,88,63,Arts,"Storytelling, Creativity, Writing",Art,ISFP,Content Writer
Rahul_6255,60,65,Science,"Excel, Management, Accounting",Business,INTJ,Marketing Manager
Maya_6256,78,70,Arts,"Storytelling, Film Making, Writing",Art,ISFP,Graphic Designer
Priya_6257,86,95,Commerce,"Excel, Financial Analysis, Analytics",Business,ISTJ,Accountant
Sneha_6258,93,66,Arts,"Film Making, Graphic Design, Writing",Art,ENTJ,Graphic Designer
Ravi_6259,81,82,Arts,"Film Making, Creativity, Storytelling",Art,INFJ,Content Writer
Rahul_6260,93,64,Arts,"Creativity, Film Making, Writing",Art,INFP,Film Director
Maya_6261,82,98,Commerce,"Marketing, Excel, Sales",Business,ISFP,Marketing Manager
Aditi_6262,82,83,Science,"AI, Python, Deep Learning",Tech,ENFP,AI Engineer
Ravi_6263,93,99,Arts,"Storytelling, Creativity, Communication",Art,INTJ,Content Writer
Ravi_6264,91,68,Arts,"Excel, Accounting, Financial Analysis",Business,INFJ,Accountant
Arun_6265,85,60,Arts,"Networking, AI, Statistics",Tech,INTJ,Data Scientist
John_6266,84,81,Science,"Excel, Marketing, Management",Business,INTP,Marketing Manager
John_6267,67,92,Arts,"Adobe Suite, Graphic Design, Storytelling",Art,INTJ,Graphic Designer
Karan_6268,93,100,Science,"Creativity, Graphic Design, Adobe Suite",Art,ENFP,Graphic Designer
Karan_6269,87,87,Commerce,"Data Analysis, AI, Networking",Tech,INFP,Data Analyst
Sneha_6270,80,78,Arts,"Graphic Design, Communication, Creativity",Art,ENTJ,Graphic Designer
Karan_6271,75,98,Arts,"Deep Learning, ML, Python",Tech,ISTJ,Data Analyst
Aditi_6272,85,88,Commerce,"Sales, Accounting, Financial Analysis",Business,ISFP,Business Analyst
Ravi_6273,88,80,Science,"Adobe Suite, Film Making, Creativity",Art,INTJ,Film Director
Arun_6274,73,97,Science,"Marketing, Sales, Excel",Business,ISFP,Accountant
Maya_6275,65,73,Arts,"ML, Python, AI",Tech,ISFP,Data Scientist
Rahul_6276,84,72,Commerce,"Marketing, Analytics, Financial Analysis",Business,INFP,Business Analyst
Karan_6277,83,73,Commerce,"Accounting, Management, Excel",Business,ISFP,Business Analyst
John_6278,65,93,Science,"Analytics, Financial Analysis, Marketing",Business,ISFP,Marketing Manager
Neha_6279,72,60,Science,"Communication, Writing, Storytelling",Art,INFP,Film Director
Ravi_6280,100,82,Science,"Excel, Accounting, Marketing",Business,INTP,Accountant
Aditi_6281,61,76,Science,"Storytelling, Writing, Adobe Suite",Art,INTJ,Film Director
Rahul_6282,97,71,Commerce,"Data Analysis, Networking, Python",Tech,ESTJ,AI Engineer
Rahul_6283,72,72,Science,"Python, ML, Statistics",Tech,INTP,Data Scientist
Arun_6284,76,99,Commerce,"Deep Learning, Networking, Statistics",Tech,INFP,Cybersecurity Analyst
Karan_6285,63,81,Arts,"Networking, Python, Deep Learning",Tech,ESTJ,Cybersecurity Analyst
John_6286,68,79,Commerce,"Communication, Graphic Design, Storytelling",Art,ENTJ,Film Director
John_6287,66,86,Commerce,"Creativity, Graphic Design, Storytelling",Art,ISTJ,Content Writer
Ravi_6288,100,76,Science,"Management, Marketing, Sales",Business,INTJ,Marketing Manager
Rahul_6289,78,70,Commerce,"Networking, AI, Statistics",Tech,ISTJ,Data Scientist
Priya_6290,60,88,Science,"Graphic Design, Communication, Creativity",Art,ESTJ,Content Writer
Karan_6291,93,77,Commerce,"Writing, Creativity, Storytelling",Art,ISTJ,Film Director
Sneha_6292,94,64,Science,"Film Making, Communication, Graphic Design",Art,ENFP,Graphic Designer
Maya_6293,87,62,Science,"Writing, Graphic Design, Communication",Art,INTJ,Film Director
Arun_6294,68,71,Science,"Analytics, Accounting, Marketing",Business,ENTJ,Marketing Manager
Karan_6295,70,83,Commerce,"Adobe Suite, Creativity, Communication",Art,ISFP,Film Director
Ravi_6296,60,61,Science,"Data Analysis, Cybersecurity, AI",Tech,INTJ,Data Scientist
Neha_6297,70,63,Arts,"Financial Analysis, Sales, Analytics",Business,INTP,Business Analyst
Aditi_6298,71,90,Science,"AI, ML, Statistics",Tech,ESTJ,Data Scientist
Aditi_6299,65,100,Arts,"Deep Learning, Python, Statistics",Tech,INFP,Data Scientist
Karan_6300,89,69,Science,"Writing, Graphic Design, Film Making",Art,INFJ,Content Writer
Aditi_6301,96,72,Arts,"Python, AI, Cybersecurity",Tech,INTJ,Cybersecurity Analyst
Priya_6302,77,80,Science,"Cybersecurity, Statistics, AI",Tech,ISFP,Cybersecurity Analyst
Rahul_6303,97,69,Science,"Analytics, Excel, Accounting",Business,INTP,Accountant
Aditi_6304,68,71,Science,"Management, Accounting, Excel",Business,INFP,Accountant
Neha_6305,83,61,Commerce,"Film Making, Adobe Suite, Graphic Design",Art,INTJ,Film Director
Rahul_6306,97,81,Science,"ML, Cybersecurity, AI",Tech,ISTJ,Data Analyst
Maya_6307,64,89,Arts,"Networking, ML, Deep Learning",Tech,ISTJ,AI Engineer
Maya_6308,78,89,Commerce,"Writing, Communication, Film Making",Art,ISTJ,Content Writer
John_6309,63,89,Science,"Networking, Deep Learning, Cybersecurity",Tech,ISTJ,Data Analyst
Neha_6310,71,98,Science,"Cybersecurity, Data Analysis, ML",Tech,INTJ,Data Scientist
Aditi_6311,81,94,Science,"Communication, Writing, Adobe Suite",Art,INTP,Film Director
Ravi_6312,99,94,Commerce,"Writing, Creativity, Film Making",Art,INTP,Content Writer
Karan_6313,98,90,Commerce,"Statistics, Python, AI",Tech,ENTJ,Data Scientist
Arun_6314,74,88,Science,"Marketing, Management, Accounting",Business,ENTJ,Accountant
Maya_6315,80,85,Arts,"Storytelling, Graphic Design, Film Making",Art,ENFP,Film Director
Neha_6316,79,75,Science,"Excel, Analytics, Accounting",Business,ISFP,Accountant
Rahul_6317,90,78,Arts,"AI, Statistics, Python",Tech,INTJ,AI Engineer
Arun_6318,94,74,Science,"Data Analysis, Cybersecurity, Python",Tech,ENTJ,Data Scientist
Priya_6319,74,91,Commerce,"Cybersecurity, Networking, AI",Tech,INFJ,Data Analyst
Ravi_6320,77,71,Commerce,"Film Making, Adobe Suite, Graphic Design",Art,INTP,Graphic Designer
John_6321,81,80,Commerce,"Adobe Suite, Communication, Creativity",Art,INTJ,Graphic Designer
Ravi_6322,75,73,Arts,"ML, Networking, Cybersecurity",Tech,ENFP,Cybersecurity Analyst
John_6323,93,71,Science,"Financial Analysis, Marketing, Accounting",Business,ENTJ,Accountant
Ravi_6324,90,72,Arts,"Marketing, Accounting, Analytics",Business,ENFP,Accountant
Priya_6325,83,73,Commerce,"Film Making, Communication, Adobe Suite",Art,ISFP,Content Writer
